,time,usd
0,2015-08-30T07:56:28.000Z,1.17
1,2015-08-30T08:56:28.000Z,1.27
2,2015-08-30T09:56:28.000Z,1.28
3,2015-08-30T10:56:28.000Z,1.29
4,2015-08-30T11:56:28.000Z,1.29
5,2015-08-30T12:56:28.000Z,1.33
6,2015-08-30T13:56:28.000Z,1.33
7,2015-08-30T14:56:28.000Z,1.29
8,2015-08-30T15:56:28.000Z,1.29
9,2015-08-30T16:56:28.000Z,1.29
10,2015-08-30T17:56:28.000Z,1.29
11,2015-08-30T18:56:28.000Z,1.29
12,2015-08-30T19:56:28.000Z,1.29
13,2015-08-30T20:56:28.000Z,1.29
14,2015-08-30T21:56:28.000Z,1.31
15,2015-08-30T22:56:28.000Z,1.31
16,2015-08-30T23:56:28.000Z,1.31
17,2015-08-31T00:56:28.000Z,1.31
18,2015-08-31T01:56:28.000Z,1.31
19,2015-08-31T02:56:28.000Z,1.23
20,2015-08-31T03:56:28.000Z,1.25
21,2015-08-31T04:56:28.000Z,1.25
22,2015-08-31T05:56:28.000Z,1.25
23,2015-08-31T06:56:28.000Z,1.25
24,2015-08-31T07:56:28.000Z,1.25
25,2015-08-31T08:56:28.000Z,1.31
26,2015-08-31T09:56:28.000Z,1.31
27,2015-08-31T10:56:28.000Z,1.31
28,2015-08-31T11:56:28.000Z,1.31
29,2015-08-31T12:56:28.000Z,0.93
30,2015-08-31T13:56:28.000Z,0.93
31,2015-08-31T14:56:28.000Z,0.93
32,2015-08-31T15:56:28.000Z,1.32
33,2015-08-31T16:56:28.000Z,1.31
34,2015-08-31T17:56:28.000Z,1.31
35,2015-08-31T18:56:28.000Z,1.31
36,2015-08-31T19:56:28.000Z,1.31
37,2015-08-31T20:56:28.000Z,1.31
38,2015-08-31T21:56:28.000Z,1.31
39,2015-08-31T22:56:28.000Z,1.31
40,2015-08-31T23:56:28.000Z,1.31
41,2015-09-01T00:56:28.000Z,1.31
42,2015-09-01T01:56:28.000Z,1.31
43,2015-09-01T02:56:28.000Z,1.31
44,2015-09-01T03:56:28.000Z,1.29
45,2015-09-01T04:56:28.000Z,1.29
46,2015-09-01T05:56:28.000Z,1.31
47,2015-09-01T06:56:28.000Z,1.31
48,2015-09-01T07:56:28.000Z,1.31
49,2015-09-01T08:56:28.000Z,1.31
50,2015-09-01T09:56:28.000Z,1.31
51,2015-09-01T10:56:28.000Z,1.31
52,2015-09-01T11:56:28.000Z,1.31
53,2015-09-01T12:56:28.000Z,1.32
54,2015-09-01T13:56:28.000Z,1.37
55,2015-09-01T14:56:28.000Z,1.37
56,2015-09-01T15:56:28.000Z,1.37
57,2015-09-01T16:56:28.000Z,1.37
58,2015-09-01T17:56:28.000Z,1.37
59,2015-09-01T18:56:28.000Z,1.37
60,2015-09-01T19:56:28.000Z,1.37
61,2015-09-01T20:56:28.000Z,1.34
62,2015-09-01T21:56:28.000Z,1.33
63,2015-09-01T22:56:28.000Z,1.34
64,2015-09-01T23:56:28.000Z,1.34
65,2015-09-02T00:56:28.000Z,1.34
66,2015-09-02T01:56:28.000Z,1.33
67,2015-09-02T02:56:28.000Z,1.33
68,2015-09-02T03:56:28.000Z,1.33
69,2015-09-02T04:56:28.000Z,1.33
70,2015-09-02T05:56:28.000Z,1.36
71,2015-09-02T06:56:28.000Z,1.36
72,2015-09-02T07:56:28.000Z,1.36
73,2015-09-02T08:56:28.000Z,1.36
74,2015-09-02T09:56:28.000Z,1.36
75,2015-09-02T10:56:28.000Z,1.36
76,2015-09-02T11:56:28.000Z,1.36
77,2015-09-02T12:56:28.000Z,1.36
78,2015-09-02T13:56:28.000Z,1.36
79,2015-09-02T14:56:28.000Z,1.36
80,2015-09-02T15:56:28.000Z,1.36
81,2015-09-02T16:56:28.000Z,1.37
82,2015-09-02T17:56:28.000Z,1.37
83,2015-09-02T18:56:28.000Z,1.37
84,2015-09-02T19:56:28.000Z,1.37
85,2015-09-02T20:56:28.000Z,1.37
86,2015-09-02T21:56:28.000Z,1.3
87,2015-09-02T22:56:28.000Z,1.15
88,2015-09-02T23:56:28.000Z,1.16
89,2015-09-03T00:56:28.000Z,1.32
90,2015-09-03T01:56:28.000Z,1.3
91,2015-09-03T02:56:28.000Z,1.3
92,2015-09-03T03:56:28.000Z,1.3
93,2015-09-03T04:56:28.000Z,1.3
94,2015-09-03T05:56:28.000Z,1.3
95,2015-09-03T06:56:28.000Z,1.3
96,2015-09-03T07:56:28.000Z,1.3
97,2015-09-03T08:56:28.000Z,1.3
98,2015-09-03T09:56:28.000Z,1.3
99,2015-09-03T10:56:28.000Z,1.3
100,2015-09-03T11:56:28.000Z,1.3
101,2015-09-03T12:56:28.000Z,1.3
102,2015-09-03T13:56:28.000Z,1.26
103,2015-09-03T14:56:28.000Z,1.26
104,2015-09-03T15:56:28.000Z,1.26
105,2015-09-03T16:56:28.000Z,1.26
106,2015-09-03T17:56:28.000Z,1.26
107,2015-09-03T18:56:28.000Z,1.27
108,2015-09-03T19:56:28.000Z,1.26
109,2015-09-03T20:56:28.000Z,1.23
110,2015-09-03T21:56:28.000Z,1.23
111,2015-09-03T22:56:28.000Z,1.23
112,2015-09-03T23:56:28.000Z,1.24
113,2015-09-04T00:56:28.000Z,1.24
114,2015-09-04T01:56:28.000Z,1.24
115,2015-09-04T02:56:28.000Z,1.23
116,2015-09-04T03:56:28.000Z,1.23
117,2015-09-04T04:56:28.000Z,1.23
118,2015-09-04T05:56:28.000Z,1.23
119,2015-09-04T06:56:28.000Z,1.23
120,2015-09-04T07:56:28.000Z,1.23
121,2015-09-04T08:56:28.000Z,1.23
122,2015-09-04T09:56:28.000Z,1.23
123,2015-09-04T10:56:28.000Z,1.23
124,2015-09-04T11:56:28.000Z,1.23
125,2015-09-04T12:56:28.000Z,1.23
126,2015-09-04T13:56:28.000Z,1.23
127,2015-09-04T14:56:28.000Z,1.23
128,2015-09-04T15:56:28.000Z,1.23
129,2015-09-04T16:56:28.000Z,1.23
130,2015-09-04T17:56:28.000Z,1.23
131,2015-09-04T18:56:28.000Z,1.23
132,2015-09-04T19:56:28.000Z,1.23
133,2015-09-04T20:56:28.000Z,1.23
134,2015-09-04T21:56:28.000Z,1.22
135,2015-09-04T22:56:28.000Z,1.22
136,2015-09-04T23:56:28.000Z,1.24
137,2015-09-05T00:56:28.000Z,1.24
138,2015-09-05T01:56:28.000Z,1.37
139,2015-09-05T02:56:28.000Z,1.37
140,2015-09-05T03:56:28.000Z,1.37
141,2015-09-05T04:56:28.000Z,1.37
142,2015-09-05T05:56:28.000Z,1.37
143,2015-09-05T06:56:28.000Z,1.37
144,2015-09-05T07:56:28.000Z,1.37
145,2015-09-05T08:56:28.000Z,1.37
146,2015-09-05T09:56:28.000Z,1.37
147,2015-09-05T10:56:28.000Z,1.37
148,2015-09-05T11:56:28.000Z,1.27
149,2015-09-05T12:56:28.000Z,1.27
150,2015-09-05T13:56:28.000Z,1.27
151,2015-09-05T14:56:28.000Z,1.3
152,2015-09-05T15:56:28.000Z,1.3
153,2015-09-05T16:56:28.000Z,1.32
154,2015-09-05T17:56:28.000Z,1.37
155,2015-09-05T18:56:28.000Z,1.37
156,2015-09-05T19:56:28.000Z,1.37
157,2015-09-05T20:56:28.000Z,1.37
158,2015-09-05T21:56:28.000Z,1.37
159,2015-09-05T22:56:28.000Z,1.37
160,2015-09-05T23:56:28.000Z,1.37
161,2015-09-06T00:56:28.000Z,1.37
162,2015-09-06T01:56:28.000Z,1.37
163,2015-09-06T02:56:28.000Z,1.37
164,2015-09-06T03:56:28.000Z,1.37
165,2015-09-06T04:56:28.000Z,1.39
166,2015-09-06T05:56:28.000Z,1.39
167,2015-09-06T06:56:28.000Z,1.39
168,2015-09-06T07:56:28.000Z,1.39
169,2015-09-06T08:56:28.000Z,1.39
170,2015-09-06T09:56:28.000Z,1.39
171,2015-09-06T10:56:28.000Z,1.39
172,2015-09-06T11:56:28.000Z,1.38
173,2015-09-06T12:56:28.000Z,1.34
174,2015-09-06T13:56:28.000Z,1.34
175,2015-09-06T14:56:28.000Z,1.34
176,2015-09-06T15:56:28.000Z,1.34
177,2015-09-06T16:56:28.000Z,1.34
178,2015-09-06T17:56:28.000Z,1.34
179,2015-09-06T18:56:28.000Z,1.34
180,2015-09-06T19:56:28.000Z,1.34
181,2015-09-06T20:56:28.000Z,1.34
182,2015-09-06T21:56:28.000Z,1.34
183,2015-09-06T22:56:28.000Z,1.34
184,2015-09-06T23:56:28.000Z,1.34
185,2015-09-07T00:56:28.000Z,1.34
186,2015-09-07T01:56:28.000Z,1.34
187,2015-09-07T02:56:28.000Z,1.33
188,2015-09-07T03:56:28.000Z,1.33
189,2015-09-07T04:56:28.000Z,1.33
190,2015-09-07T05:56:28.000Z,1.33
191,2015-09-07T06:56:28.000Z,1.33
192,2015-09-07T07:56:28.000Z,1.33
193,2015-09-07T08:56:28.000Z,1.33
194,2015-09-07T09:56:28.000Z,1.28
195,2015-09-07T10:56:28.000Z,1.28
196,2015-09-07T11:56:28.000Z,1.28
197,2015-09-07T12:56:28.000Z,1.28
198,2015-09-07T13:56:28.000Z,1.28
199,2015-09-07T14:56:28.000Z,1.28
200,2015-09-07T15:56:28.000Z,1.28
201,2015-09-07T16:56:28.000Z,1.28
202,2015-09-07T17:56:28.000Z,1.28
203,2015-09-07T18:56:28.000Z,1.3
204,2015-09-07T19:56:28.000Z,1.31
205,2015-09-07T20:56:28.000Z,1.31
206,2015-09-07T21:56:28.000Z,1.32
207,2015-09-07T22:56:28.000Z,1.32
208,2015-09-07T23:56:28.000Z,1.32
209,2015-09-08T00:56:28.000Z,1.32
210,2015-09-08T01:56:28.000Z,1.32
211,2015-09-08T02:56:28.000Z,1.32
212,2015-09-08T03:56:28.000Z,1.32
213,2015-09-08T04:56:28.000Z,1.32
214,2015-09-08T05:56:28.000Z,1.32
215,2015-09-08T06:56:28.000Z,1.32
216,2015-09-08T07:56:28.000Z,1.32
217,2015-09-08T08:56:28.000Z,1.32
218,2015-09-08T09:56:28.000Z,1.32
219,2015-09-08T10:56:28.000Z,1.32
220,2015-09-08T11:56:28.000Z,1.32
221,2015-09-08T12:56:28.000Z,1.32
222,2015-09-08T13:56:28.000Z,1.32
223,2015-09-08T14:56:28.000Z,1.32
224,2015-09-08T15:56:28.000Z,1.32
225,2015-09-08T16:56:28.000Z,1.32
226,2015-09-08T17:56:28.000Z,1.32
227,2015-09-08T18:56:28.000Z,1.32
228,2015-09-08T19:56:28.000Z,1.32
229,2015-09-08T20:56:28.000Z,1.3
230,2015-09-08T21:56:28.000Z,1.3
231,2015-09-08T22:56:28.000Z,1.3
232,2015-09-08T23:56:28.000Z,1.3
233,2015-09-09T00:56:28.000Z,1.3
234,2015-09-09T01:56:28.000Z,1.3
235,2015-09-09T02:56:28.000Z,1.3
236,2015-09-09T03:56:28.000Z,1.3
237,2015-09-09T04:56:28.000Z,1.3
238,2015-09-09T05:56:28.000Z,1.3
239,2015-09-09T06:56:28.000Z,1.3
240,2015-09-09T07:56:28.000Z,1.26
241,2015-09-09T08:56:28.000Z,1.26
242,2015-09-09T09:56:28.000Z,1.26
243,2015-09-09T10:56:28.000Z,1.26
244,2015-09-09T11:56:28.000Z,1.26
245,2015-09-09T12:56:28.000Z,1.26
246,2015-09-09T13:56:28.000Z,1.28
247,2015-09-09T14:56:28.000Z,1.28
248,2015-09-09T15:56:28.000Z,1.25
249,2015-09-09T16:56:28.000Z,1.25
250,2015-09-09T17:56:28.000Z,1.28
251,2015-09-09T18:56:28.000Z,1.28
252,2015-09-09T19:56:28.000Z,1.25
253,2015-09-09T20:56:28.000Z,1.25
254,2015-09-09T21:56:28.000Z,1.25
255,2015-09-09T22:56:28.000Z,1.25
256,2015-09-09T23:56:28.000Z,1.25
257,2015-09-10T00:56:28.000Z,1.25
258,2015-09-10T01:56:28.000Z,1.25
259,2015-09-10T02:56:28.000Z,1.25
260,2015-09-10T03:56:28.000Z,1.28
261,2015-09-10T04:56:28.000Z,1.23
262,2015-09-10T05:56:28.000Z,1.22
263,2015-09-10T06:56:28.000Z,1.22
264,2015-09-10T07:56:28.000Z,1.22
265,2015-09-10T08:56:28.000Z,1.19
266,2015-09-10T09:56:28.000Z,1.2
267,2015-09-10T10:56:28.000Z,1.19
268,2015-09-10T11:56:28.000Z,1.19
269,2015-09-10T12:56:28.000Z,1.19
270,2015-09-10T13:56:28.000Z,1.19
271,2015-09-10T14:56:28.000Z,1.2
272,2015-09-10T15:56:28.000Z,1.2
273,2015-09-10T16:56:28.000Z,1.2
274,2015-09-10T17:56:28.000Z,1.16
275,2015-09-10T18:56:28.000Z,1.17
276,2015-09-10T19:56:28.000Z,1.16
277,2015-09-10T20:56:28.000Z,1.16
278,2015-09-10T21:56:28.000Z,1.16
279,2015-09-10T22:56:28.000Z,1.16
280,2015-09-10T23:56:28.000Z,1.16
281,2015-09-11T00:56:28.000Z,1.16
282,2015-09-11T01:56:28.000Z,1.16
283,2015-09-11T02:56:28.000Z,1.16
284,2015-09-11T03:56:28.000Z,1.16
285,2015-09-11T04:56:28.000Z,1.16
286,2015-09-11T05:56:28.000Z,1.16
287,2015-09-11T06:56:28.000Z,1.16
288,2015-09-11T07:56:28.000Z,1.15
289,2015-09-11T08:56:28.000Z,1.15
290,2015-09-11T09:56:28.000Z,1.11
291,2015-09-11T10:56:28.000Z,1.07
292,2015-09-11T11:56:28.000Z,1.01
293,2015-09-11T12:56:28.000Z,1.0
294,2015-09-11T13:56:28.000Z,1.01
295,2015-09-11T14:56:28.000Z,1.01
296,2015-09-11T15:56:28.000Z,1.01
297,2015-09-11T16:56:28.000Z,0.9
298,2015-09-11T17:56:28.000Z,0.93
299,2015-09-11T18:56:28.000Z,0.93
300,2015-09-11T19:56:28.000Z,0.93
301,2015-09-11T20:56:28.000Z,1.0
302,2015-09-11T21:56:28.000Z,1.0
303,2015-09-11T22:56:28.000Z,1.0
304,2015-09-11T23:56:28.000Z,0.96
305,2015-09-12T00:56:28.000Z,0.96
306,2015-09-12T01:56:28.000Z,0.96
307,2015-09-12T02:56:28.000Z,0.99
308,2015-09-12T03:56:28.000Z,0.99
309,2015-09-12T04:56:28.000Z,0.99
310,2015-09-12T05:56:28.000Z,0.99
311,2015-09-12T06:56:28.000Z,1.0
312,2015-09-12T07:56:28.000Z,1.01
313,2015-09-12T08:56:28.000Z,1.01
314,2015-09-12T09:56:28.000Z,1.01
315,2015-09-12T10:56:28.000Z,1.01
316,2015-09-12T11:56:28.000Z,1.02
317,2015-09-12T12:56:28.000Z,1.03
318,2015-09-12T13:56:28.000Z,1.14
319,2015-09-12T14:56:28.000Z,1.14
320,2015-09-12T15:56:28.000Z,1.14
321,2015-09-12T16:56:28.000Z,1.11
322,2015-09-12T17:56:28.000Z,1.1
323,2015-09-12T18:56:28.000Z,1.12
324,2015-09-12T19:56:28.000Z,1.12
325,2015-09-12T20:56:28.000Z,1.12
326,2015-09-12T21:56:28.000Z,1.12
327,2015-09-12T22:56:28.000Z,1.12
328,2015-09-12T23:56:28.000Z,1.12
329,2015-09-13T00:56:28.000Z,1.07
330,2015-09-13T01:56:28.000Z,1.01
331,2015-09-13T02:56:28.000Z,1.01
332,2015-09-13T03:56:28.000Z,1.01
333,2015-09-13T04:56:28.000Z,1.0
334,2015-09-13T05:56:28.000Z,1.0
335,2015-09-13T06:56:28.000Z,1.0
336,2015-09-13T07:56:28.000Z,1.0
337,2015-09-13T08:56:28.000Z,1.0
338,2015-09-13T09:56:28.000Z,1.0
339,2015-09-13T10:56:28.000Z,1.0
340,2015-09-13T11:56:28.000Z,1.01
341,2015-09-13T12:56:28.000Z,1.01
342,2015-09-13T13:56:28.000Z,0.99
343,2015-09-13T14:56:28.000Z,0.99
344,2015-09-13T15:56:28.000Z,0.99
345,2015-09-13T16:56:28.000Z,0.98
346,2015-09-13T17:56:28.000Z,0.89
347,2015-09-13T18:56:28.000Z,0.89
348,2015-09-13T19:56:28.000Z,0.89
349,2015-09-13T20:56:28.000Z,0.89
350,2015-09-13T21:56:28.000Z,0.89
351,2015-09-13T22:56:28.000Z,0.89
352,2015-09-13T23:56:28.000Z,0.89
353,2015-09-14T00:56:28.000Z,0.96
354,2015-09-14T01:56:28.000Z,0.96
355,2015-09-14T02:56:28.000Z,0.96
356,2015-09-14T03:56:28.000Z,0.95
357,2015-09-14T04:56:28.000Z,0.96
358,2015-09-14T05:56:28.000Z,0.96
359,2015-09-14T06:56:28.000Z,0.96
360,2015-09-14T07:56:28.000Z,0.96
361,2015-09-14T08:56:28.000Z,0.96
362,2015-09-14T09:56:28.000Z,0.96
363,2015-09-14T10:56:28.000Z,0.96
364,2015-09-14T11:56:28.000Z,0.96
365,2015-09-14T12:56:28.000Z,0.96
366,2015-09-14T13:56:28.000Z,0.96
367,2015-09-14T14:56:28.000Z,0.96
368,2015-09-14T15:56:28.000Z,0.96
369,2015-09-14T16:56:28.000Z,0.96
370,2015-09-14T17:56:28.000Z,0.96
371,2015-09-14T18:56:28.000Z,0.96
372,2015-09-14T19:56:28.000Z,0.96
373,2015-09-14T20:56:28.000Z,0.96
374,2015-09-14T21:56:28.000Z,0.96
375,2015-09-14T22:56:28.000Z,0.96
376,2015-09-14T23:56:28.000Z,0.96
377,2015-09-15T00:56:28.000Z,0.96
378,2015-09-15T01:56:28.000Z,0.8
379,2015-09-15T02:56:28.000Z,0.85
380,2015-09-15T03:56:28.000Z,0.85
381,2015-09-15T04:56:28.000Z,0.85
382,2015-09-15T05:56:28.000Z,0.85
383,2015-09-15T06:56:28.000Z,0.85
384,2015-09-15T07:56:28.000Z,0.84
385,2015-09-15T08:56:28.000Z,0.84
386,2015-09-15T09:56:28.000Z,0.84
387,2015-09-15T10:56:28.000Z,0.84
388,2015-09-15T11:56:28.000Z,0.96
389,2015-09-15T12:56:28.000Z,0.98
390,2015-09-15T13:56:28.000Z,0.98
391,2015-09-15T14:56:28.000Z,0.98
392,2015-09-15T15:56:28.000Z,0.98
393,2015-09-15T16:56:28.000Z,1.0
394,2015-09-15T17:56:28.000Z,1.0
395,2015-09-15T18:56:28.000Z,1.0
396,2015-09-15T19:56:28.000Z,1.0
397,2015-09-15T20:56:28.000Z,0.92
398,2015-09-15T21:56:28.000Z,0.94
399,2015-09-15T22:56:28.000Z,0.94
400,2015-09-15T23:56:28.000Z,0.95
401,2015-09-16T00:56:28.000Z,0.95
402,2015-09-16T01:56:28.000Z,0.95
403,2015-09-16T02:56:28.000Z,0.95
404,2015-09-16T03:56:28.000Z,0.95
405,2015-09-16T04:56:28.000Z,0.95
406,2015-09-16T05:56:28.000Z,0.95
407,2015-09-16T06:56:28.000Z,0.96
408,2015-09-16T07:56:28.000Z,0.96
409,2015-09-16T08:56:28.000Z,0.96
410,2015-09-16T09:56:28.000Z,0.96
411,2015-09-16T10:56:28.000Z,0.96
412,2015-09-16T11:56:28.000Z,0.96
413,2015-09-16T12:56:28.000Z,0.96
414,2015-09-16T13:56:28.000Z,0.96
415,2015-09-16T14:56:28.000Z,0.96
416,2015-09-16T15:56:28.000Z,0.94
417,2015-09-16T16:56:28.000Z,0.94
418,2015-09-16T17:56:28.000Z,0.94
419,2015-09-16T18:56:28.000Z,0.94
420,2015-09-16T19:56:28.000Z,0.94
421,2015-09-16T20:56:28.000Z,0.94
422,2015-09-16T21:56:28.000Z,0.96
423,2015-09-16T22:56:28.000Z,0.96
424,2015-09-16T23:56:28.000Z,0.96
425,2015-09-17T00:56:28.000Z,0.96
426,2015-09-17T01:56:28.000Z,0.96
427,2015-09-17T02:56:28.000Z,0.96
428,2015-09-17T03:56:28.000Z,0.96
429,2015-09-17T04:56:28.000Z,0.96
430,2015-09-17T05:56:28.000Z,0.96
431,2015-09-17T06:56:28.000Z,0.96
432,2015-09-17T07:56:28.000Z,0.89
433,2015-09-17T08:56:28.000Z,0.89
434,2015-09-17T09:56:28.000Z,0.89
435,2015-09-17T10:56:28.000Z,0.89
436,2015-09-17T11:56:28.000Z,0.86
437,2015-09-17T12:56:28.000Z,0.84
438,2015-09-17T13:56:28.000Z,0.84
439,2015-09-17T14:56:28.000Z,0.84
440,2015-09-17T15:56:28.000Z,0.84
441,2015-09-17T16:56:28.000Z,0.84
442,2015-09-17T17:56:28.000Z,0.84
443,2015-09-17T18:56:28.000Z,0.84
444,2015-09-17T19:56:28.000Z,0.84
445,2015-09-17T20:56:28.000Z,0.91
446,2015-09-17T21:56:28.000Z,0.91
447,2015-09-17T22:56:28.000Z,0.91
448,2015-09-17T23:56:28.000Z,0.92
449,2015-09-18T00:56:28.000Z,0.92
450,2015-09-18T01:56:28.000Z,0.92
451,2015-09-18T02:56:28.000Z,0.92
452,2015-09-18T03:56:28.000Z,0.92
453,2015-09-18T04:56:28.000Z,0.92
454,2015-09-18T05:56:28.000Z,0.92
455,2015-09-18T06:56:28.000Z,0.92
456,2015-09-18T07:56:28.000Z,0.92
457,2015-09-18T08:56:28.000Z,0.92
458,2015-09-18T09:56:28.000Z,0.92
459,2015-09-18T10:56:28.000Z,0.92
460,2015-09-18T11:56:28.000Z,0.89
461,2015-09-18T12:56:28.000Z,0.89
462,2015-09-18T13:56:28.000Z,0.87
463,2015-09-18T14:56:28.000Z,0.87
464,2015-09-18T15:56:28.000Z,0.87
465,2015-09-18T16:56:28.000Z,0.87
466,2015-09-18T17:56:28.000Z,0.87
467,2015-09-18T18:56:28.000Z,0.87
468,2015-09-18T19:56:28.000Z,0.87
469,2015-09-18T20:56:28.000Z,0.87
470,2015-09-18T21:56:28.000Z,0.86
471,2015-09-18T22:56:28.000Z,0.85
472,2015-09-18T23:56:28.000Z,0.85
473,2015-09-19T00:56:28.000Z,0.85
474,2015-09-19T01:56:28.000Z,0.86
475,2015-09-19T02:56:28.000Z,0.86
476,2015-09-19T03:56:28.000Z,0.86
477,2015-09-19T04:56:28.000Z,0.86
478,2015-09-19T05:56:28.000Z,0.86
479,2015-09-19T06:56:28.000Z,0.86
480,2015-09-19T07:56:28.000Z,0.86
481,2015-09-19T08:56:28.000Z,0.86
482,2015-09-19T09:56:28.000Z,0.86
483,2015-09-19T10:56:28.000Z,0.86
484,2015-09-19T11:56:28.000Z,0.86
485,2015-09-19T12:56:28.000Z,0.86
486,2015-09-19T13:56:28.000Z,0.86
487,2015-09-19T14:56:28.000Z,0.86
488,2015-09-19T15:56:28.000Z,0.85
489,2015-09-19T16:56:28.000Z,0.85
490,2015-09-19T17:56:28.000Z,0.84
491,2015-09-19T18:56:28.000Z,0.87
492,2015-09-19T19:56:28.000Z,0.87
493,2015-09-19T20:56:28.000Z,0.89
494,2015-09-19T21:56:28.000Z,0.9
495,2015-09-19T22:56:28.000Z,0.9
496,2015-09-19T23:56:28.000Z,0.9
497,2015-09-20T00:56:28.000Z,0.9
498,2015-09-20T01:56:28.000Z,0.9
499,2015-09-20T02:56:28.000Z,0.9
500,2015-09-20T03:56:28.000Z,0.9
501,2015-09-20T04:56:28.000Z,0.9
502,2015-09-20T05:56:28.000Z,0.9
503,2015-09-20T06:56:28.000Z,0.9
504,2015-09-20T07:56:28.000Z,0.9
505,2015-09-20T08:56:28.000Z,0.9
506,2015-09-20T09:56:28.000Z,0.9
507,2015-09-20T10:56:28.000Z,0.9
508,2015-09-20T11:56:28.000Z,0.9
509,2015-09-20T12:56:28.000Z,0.9
510,2015-09-20T13:56:28.000Z,0.9
511,2015-09-20T14:56:28.000Z,0.9
512,2015-09-20T15:56:28.000Z,0.9
513,2015-09-20T16:56:28.000Z,0.9
514,2015-09-20T17:56:28.000Z,0.9
515,2015-09-20T18:56:28.000Z,0.9
516,2015-09-20T19:56:28.000Z,0.9
517,2015-09-20T20:56:28.000Z,0.94
518,2015-09-20T21:56:28.000Z,0.94
519,2015-09-20T22:56:28.000Z,0.93
520,2015-09-20T23:56:28.000Z,0.93
521,2015-09-21T00:56:28.000Z,0.96
522,2015-09-21T01:56:28.000Z,0.96
523,2015-09-21T02:56:28.000Z,0.96
524,2015-09-21T03:56:28.000Z,0.96
525,2015-09-21T04:56:28.000Z,0.97
526,2015-09-21T05:56:28.000Z,0.97
527,2015-09-21T06:56:28.000Z,0.97
528,2015-09-21T07:56:28.000Z,0.97
529,2015-09-21T08:56:28.000Z,0.97
530,2015-09-21T09:56:28.000Z,0.97
531,2015-09-21T10:56:28.000Z,0.97
532,2015-09-21T11:56:28.000Z,0.97
533,2015-09-21T12:56:28.000Z,0.97
534,2015-09-21T13:56:28.000Z,0.97
535,2015-09-21T14:56:28.000Z,0.97
536,2015-09-21T15:56:28.000Z,0.97
537,2015-09-21T16:56:28.000Z,0.97
538,2015-09-21T17:56:28.000Z,0.97
539,2015-09-21T18:56:28.000Z,0.97
540,2015-09-21T19:56:28.000Z,0.97
541,2015-09-21T20:56:28.000Z,0.97
542,2015-09-21T21:56:28.000Z,0.97
543,2015-09-21T22:56:28.000Z,0.97
544,2015-09-21T23:56:28.000Z,0.9
545,2015-09-22T00:56:28.000Z,0.9
546,2015-09-22T01:56:28.000Z,0.9
547,2015-09-22T02:56:28.000Z,0.9
548,2015-09-22T03:56:28.000Z,0.9
549,2015-09-22T04:56:28.000Z,0.89
550,2015-09-22T05:56:28.000Z,0.89
551,2015-09-22T06:56:28.000Z,0.89
552,2015-09-22T07:56:28.000Z,0.88
553,2015-09-22T08:56:28.000Z,0.88
554,2015-09-22T09:56:28.000Z,0.88
555,2015-09-22T10:56:28.000Z,0.88
556,2015-09-22T11:56:28.000Z,0.88
557,2015-09-22T12:56:28.000Z,0.88
558,2015-09-22T13:56:28.000Z,0.88
559,2015-09-22T14:56:28.000Z,0.88
560,2015-09-22T15:56:28.000Z,0.88
561,2015-09-22T16:56:28.000Z,0.88
562,2015-09-22T17:56:28.000Z,0.88
563,2015-09-22T18:56:28.000Z,0.88
564,2015-09-22T19:56:28.000Z,0.87
565,2015-09-22T20:56:28.000Z,0.87
566,2015-09-22T21:56:28.000Z,0.87
567,2015-09-22T22:56:28.000Z,0.87
568,2015-09-22T23:56:28.000Z,0.87
569,2015-09-23T00:56:28.000Z,0.87
570,2015-09-23T01:56:28.000Z,0.87
571,2015-09-23T02:56:28.000Z,0.87
572,2015-09-23T03:56:28.000Z,0.87
573,2015-09-23T04:56:28.000Z,0.87
574,2015-09-23T05:56:28.000Z,0.88
575,2015-09-23T06:56:28.000Z,0.88
576,2015-09-23T07:56:28.000Z,0.9
577,2015-09-23T08:56:28.000Z,0.9
578,2015-09-23T09:56:28.000Z,0.9
579,2015-09-23T10:56:28.000Z,0.9
580,2015-09-23T11:56:28.000Z,0.9
581,2015-09-23T12:56:28.000Z,0.9
582,2015-09-23T13:56:28.000Z,0.9
583,2015-09-23T14:56:28.000Z,0.9
584,2015-09-23T15:56:28.000Z,0.88
585,2015-09-23T16:56:28.000Z,0.9
586,2015-09-23T17:56:28.000Z,0.9
587,2015-09-23T18:56:28.000Z,0.9
588,2015-09-23T19:56:28.000Z,0.9
589,2015-09-23T20:56:28.000Z,0.9
590,2015-09-23T21:56:28.000Z,0.9
591,2015-09-23T22:56:28.000Z,0.9
592,2015-09-23T23:56:28.000Z,0.9
593,2015-09-24T00:56:28.000Z,0.9
594,2015-09-24T01:56:28.000Z,0.9
595,2015-09-24T02:56:28.000Z,0.9
596,2015-09-24T03:56:28.000Z,0.9
597,2015-09-24T04:56:28.000Z,0.9
598,2015-09-24T05:56:28.000Z,0.9
599,2015-09-24T06:56:28.000Z,0.9
600,2015-09-24T07:56:28.000Z,0.9
601,2015-09-24T08:56:28.000Z,0.89
602,2015-09-24T09:56:28.000Z,0.87
603,2015-09-24T10:56:28.000Z,0.86
604,2015-09-24T11:56:28.000Z,0.86
605,2015-09-24T12:56:28.000Z,0.83
606,2015-09-24T13:56:28.000Z,0.82
607,2015-09-24T14:56:28.000Z,0.82
